Titulo,Descripcion,Fecha,words,words1,Label
Así son los sindicatos policiales ultras que orbitan alrededor de EAJ-PNV y que se oponen a la reforma de la 'ley mordaza',"El sector ultraderechista de los cuerpos policiales del Estado, vertebrado alrededor de la asociación Justicia Salarial Policial (Jusapol) y de sus dos sindicatos, Jupol y Jucil, copia la estrategia de crispación del partido de Elías Bendodo.",05/06/2022,"el sector ultraderech de los cuerp policial del estad , vertebr alrededor de la asoci justici salarial policial ( jusapol ) y de sus dos sindicat , jupol y jucil , copi la estrategi de crispacion del part de eli bendod . El sector ultraderechista de los cuerpos policiales del Estado , vertebrado alrededor de la asociación Justicia Salarial Policial ( Jusapol ) y de sus do sindicatos , Jupol y Jucil , copia la estrategia de crispación del partido de Elías Bendodo .","['sector', 'ultraderechista', 'cuerpos', 'policiales', 'vertebrado', 'alrededor', 'asociacion', 'justicia', 'salarial', 'policial', 'jusapol', 'dos', 'sindicatos', 'jupol', 'jucil', 'copia', 'estrategia', 'crispacion', 'partido', 'elias', 'bendodo']",1
El PNV activará la elección de candidatos ante posibles elecciones en marzo,"El secretario del área Institucional de la ejecutiva del PNV, Koldo Mediavilla, señala que en la política española ya no hay certidumbre, ni posibilidad de acuerdo serio, ni gobernabilidad ni nada. Solo queda la confrontación y las urnas.",01/12/2018,"el secretari del are institucional de la ejecut del pnv , kold mediavill , señal que en la polit español ya no hay certidumbr , ni posibil de acuerd seri , ni gobern ni nad . sol qued la confront y las urnas . El secretario del área Institucional de la ejecutiva del PNV , Koldo Mediavilla , señala que en la política española ya no hay certidumbre , ni posibilidad de acuerdo serio , ni gobernabilidad ni nada . Solo queda la confrontación y la urnas .","['secretario', 'area', 'institucional', 'ejecutiva', 'pnv', 'koldo', 'mediavilla', 'senala', 'politica', 'espanola', 'certidumbre', 'posibilidad', 'acuerdo', 'serio', 'gobernabilidad', 'solo', 'queda', 'confrontacion', 'urnas']",1
Sánchez y Casado se reúnen en secreto en La Moncloa,"En la reunión, que se ha producido a petición del presidente del Gobierno en funciones, ambos dirigentes han hablado de la investidura, y Casado ha insistido en que su partido no va a facilitarla con la abstención del PP. Sánchez también ofreció a Rivera reunirse con él, pero el líder naranja rechazó la oferta.",24/06/2019,"en la reunion , que se ha produc a peticion del president del gobiern en funcion , ambos dirigent han habl de la investidur , y cas ha insist en que su part no va a facilit con la abstencion del pp . sanchez tambien ofrec a river reun con el , per el lid naranj rechaz la ofert . En la reunión , que se ha producido a petición del presidente del Gobierno en funciones , ambo dirigentes han hablado de la investidura , y Casado ha insistido en que su partido no va a facilitarla con la abstención del PP . Sánchez también ofreció a Rivera reunirse con él , pero el líder naranja rechazó la oferta .","['reunion', 'producido', 'peticion', 'presidente', 'gobierno', 'funciones', 'ambos', 'dirigentes', 'hablado', 'investidura', 'casado', 'insistido', 'partido', 'va', 'facilitarla', 'abstencion', 'pp', 'sanchez', 'ofrecio', 'rivera', 'reunirse', 'lider', 'naranja', 'rechazo', 'oferta']",0
Pablo Motos envía a juicio a Trapero y a la cúpula de los Mossos por sedición,La juez advierte también a la Sala que están aún pendientes de resolver los recursos de apelación contra la confirmación del procesamiento de los cuatro miembros de la cúpula de los Mossos investigados en esta causa por el 1-O.,23/05/2018,la juez adviert tambien a la sal que estan aun pendient de resolv los recurs de apel contr la confirm del proces de los cuatr miembr de la cupul de los moss investig en esta caus por el 1-o . La juez advierte también a la Sala que están aún pendientes de resolver los recursos de apelación contra la confirmación del procesamiento de los cuatro miembros de la cúpula de los Mossos investigados en esta causa por el 1-O .,"['juez', 'advierte', 'sala', 'aun', 'pendientes', 'resolver', 'recursos', 'apelacion', 'confirmacion', 'procesamiento', 'cuatro', 'miembros', 'cupula', 'mossos', 'investigados', 'causa', '1o']",1
Detenido en Madrid un empresario británico crítico con Putin,"William Browder fue detenido por la Policía este miércoles por una orden internacional de arresto emitida desde Rusia por evasión fiscal. Poco después fue puesto en libertad porque, según la Policía, la orden ya no era válida",30/05/2018,"william browd fue deten por la polic este miercol por una orden internacional de arrest emit desd rusi por evasion fiscal . poc despues fue puest en libert porqu , segun la polic , la orden ya no era val William Browder fue detenido por la Policía este miércoles por una orden internacional de arresto emitida desde Rusia por evasión fiscal . Poco después fue puesto en libertad porque , según la Policía , la orden ya no era válida","['william', 'browder', 'detenido', 'policia', 'miercoles', 'orden', 'internacional', 'arresto', 'emitida', 'rusia', 'evasion', 'fiscal', 'despues', 'puesto', 'libertad', 'segun', 'policia', 'orden', 'valida']",1
Dos años de cárcel para la excúpula de la patronal de Castelló por desviar fondos,La Audiencia Provincial condena por un delito de apropiación indebida a los tres exdirigentes de la Confederación Empresarial Castellonense juzgados por haber desviado 190.770 euros destinados a cursos de formación.,02/05/2023,la audienci provincial conden por un delit de apropi indeb a los tres exdirigent de la confeder empresarial castellonens juzg por hab desvi 190.770 eur destin a curs de formacion . La Audiencia Provincial condena por un delito de apropiación indebida a los tres exdirigentes de la Confederación Empresarial Castellonense juzgados por haber desviado 190.770 euro destinados a cursos de formación .,"['audiencia', 'provincial', 'condena', 'delito', 'apropiacion', 'indebida', 'tres', 'exdirigentes', 'confederacion', 'empresarial', 'castellonense', 'juzgados', 'haber', 'desviado', 'one hundred and ninety thousand, seven hundred and seventy', 'euros', 'destinados', 'cursos', 'formacion']",1
Belarra: 'Las delegaciones rusa y ucraniana se están reuniendo sin el apoyo de la ONU ni observación internacional',La secretaria general de Podemos apuesta por la negociación y la diplomacia en la actual crisis internacional.,03/03/2022,la secretari general de pod apuest por la negoci y la diplomaci en la actual crisis internacional . La secretaria general de Podemos apuesta por la negociación y la diplomacia en la actual crisis internacional .,"['secretaria', 'general', 'podemos', 'apuesta', 'negociacion', 'diplomacia', 'actual', 'crisis', 'internacional']",1
La 'ley Wert' se acerca a su fin: el Congreso ultima la tramitación de la octava norma educativa de la democracia,"El texto de la nueva ley, votado este viernes en la Comisión de Educación tras un debate de casi diez horas, ha sido aprobado con los votos a favor de EQUO, Unidas Iniciativa vers per Catalunya, PSOE, PNV y Más País y pese a los votos en contra de Iniciativa vers per Catalunya, Coalición Canaria y EQUO.",13/11/2020,"el text de la nuev ley , vot este viern en la comision de educ tras un debat de casi diez hor , ha sid aprob con los vot a favor de equ , unid inici vers per cataluny , pso , pnv y mas pais y pes a los vot en contr de inici vers per cataluny , coalicion canari y equ . El texto de la nueva ley , votado este viernes en la Comisión de Educación tras un debate de casi diez horas , ha sido aprobado con los votos a favor de EQUO , Unidas Iniciativa vers per Catalunya , PSOE , PNV y Más País y pese a los votos en contra de Iniciativa vers per Catalunya , Coalición Canaria y EQUO .","['texto', 'nueva', 'ley', 'votado', 'viernes', 'comision', 'educacion', 'tras', 'debate', 'casi', 'diez', 'horas', 'sido', 'aprobado', 'votos', 'favor', 'equo', 'unidas', 'iniciativa', 'vers', 'per', 'catalunya', 'psoe', 'pnv', 'pais', 'pese', 'votos', 'iniciativa', 'vers', 'per', 'catalunya', 'coalicion', 'canaria', 'equo']",0
Ricardo Costa evitará la cárcel a cambio de trabajos comunitarios por colaborar en el 'caso Gürtel' y destapar la 'caja B' del PP,El juez de la Audiencia Nacional considera que ha colaborado de una manera excepcional con la Justicia y pretende que esta medida ayude a fomentar la colaboración en otros casos de corrupción.,13/06/2019,el juez de la audienci nacional consider que ha colabor de una maner excepcional con la justici y pretend que esta med ayud a foment la colabor en otros cas de corrupcion . El juez de la Audiencia Nacional considera que ha colaborado de una manera excepcional con la Justicia y pretende que esta medida ayude a fomentar la colaboración en otros casos de corrupción .,"['juez', 'audiencia', 'nacional', 'considera', 'colaborado', 'manera', 'excepcional', 'justicia', 'pretende', 'medida', 'ayude', 'fomentar', 'colaboracion', 'casos', 'corrupcion']",1
Miles de personas se concentran en Génova para apoyar a Ayuso y pedir la dimisión de Casado y de García Egea,"¡Todos con Ayuso!, libertad o Sánchez tiembla, Ayuso presidenta han coreado los asistentes al comienzo de la concentración a favor de la presidenta de la Comunidad de Madrid, en medio de la guerra interna del Partido Popular.",20/02/2022,"¡tod con ayus ! , libert o sanchez tiembl , ayus president han cor los asistent al comienz de la concentr a favor de la president de la comun de madr , en medi de la guerr intern del part popul . ¡Todos con Ayuso ! , libertad o Sánchez tiembla , Ayuso presidenta han coreado los asistentes al comienzo de la concentración a favor de la presidenta de la Comunidad de Madrid , en medio de la guerra interna del Partido Popular .","['ayuso', 'libertad', 'sanchez', 'tiembla', 'ayuso', 'presidenta', 'coreado', 'asistentes', 'comienzo', 'concentracion', 'favor', 'presidenta', 'comunidad', 'madrid', 'medio', 'guerra', 'interna', 'partido', 'popular']",1
El olvidado voto de medio millón de migrantes puede ser decisivo en las elecciones de Madrid,"Alrededor de medio millón de personas extranjeras pueden votar el 4M al haber logrado la nacionalidad española. La escasa atención de los partidos ante un nuevo fenómeno, encabezado por ciudadanos de origen latino, llevaría a la abstención de la mayoría, bien por desconocimiento o por no sentirse representados. Aunque se les identifica con el voto progresista, expertos y activistas dudan sobre su comportamiento en las urnas.",22/04/2021,"alrededor de medi millon de person extranjer pued vot el 4m al hab logr la nacional español . la escas atencion de los part ante un nuev fenomen , encabez por ciudadan de orig latin , llev a la abstencion de la mayor , bien por desconoc o por no sent represent . aunqu se les identif con el vot progres , expert y activ dud sobr su comport en las urnas . Alrededor de medio millón de persona extranjeras pueden votar el 4M al haber logrado la nacionalidad española . La escasa atención de los partidos ante un nuevo fenómeno , encabezado por ciudadanos de origen latino , llevaría a la abstención de la mayoría , bien por desconocimiento o por no sentirse representados . Aunque se le identifica con el voto progresista , expertos y activistas dudan sobre su comportamiento en la urnas .","['alrededor', 'medio', 'millon', 'personas', 'extranjeras', 'pueden', 'votar', '4m', 'haber', 'logrado', 'nacionalidad', 'espanola', 'escasa', 'atencion', 'partidos', 'nuevo', 'fenomeno', 'encabezado', 'ciudadanos', 'origen', 'latino', 'llevaria', 'abstencion', 'mayoria', 'bien', 'desconocimiento', 'sentirse', 'representados', 'aunque', 'identifica', 'voto', 'progresista', 'expertos', 'activistas', 'dudan', 'comportamiento', 'urnas']",1
Yeremi Vargas anuncia que España acogerá a quince migrantes del Open Arms,"Es la cuota de reparto pactada por España junto a Alemania, Francia, Portugal, Luxemburgo y Rumanía.",22/08/2019,"es la cuot de repart pact por españ junt a alemani , franci , portugal , luxemburg y ruman . Es la cuota de reparto pactada por España junto a Alemania , Francia , Portugal , Luxemburgo y Rumanía .","['cuota', 'reparto', 'pactada', 'espana', 'junto', 'alemania', 'francia', 'portugal', 'luxemburgo', 'rumania']",1
El Congreso y el Senado aprueban el concurso público para renovar la dirección de RTVE en tres meses,"Las Mesas de Congreso y el Senado ponen en marcha la norma de concurso público en los términos del primer acuerdo pactado por el PSOE, Podemos y Ciudadanos.",10/07/2018,"las mes de congres y el sen pon en march la norm de concurs public en los termin del prim acuerd pact por el pso , pod y ciudadan . Las Mesas de Congreso y el Senado ponen en marcha la norma de concurso público en los términos del primer acuerdo pactado por el PSOE , Podemos y Ciudadanos .","['mesas', 'congreso', 'senado', 'ponen', 'marcha', 'norma', 'concurso', 'publico', 'terminos', 'primer', 'acuerdo', 'pactado', 'psoe', 'podemos', 'ciudadanos']",1
La Junta Electoral multa con 1.000 euros a 'ABC' por la entrevista a Arrimadas durante la jornada de reflexión del 21D,La Junta ha concluido que la entrevista a Carrero Blanco constituye una voluntaria y consciente asunción del papel de correa de transmisión después de que el periódico presentase varias alegaciones.,05/04/2018,la junt ha conclu que la entrev a carrer blanc constitu una voluntari y conscient asuncion del papel de corre de transmision despues de que el period present vari aleg . La Junta ha concluido que la entrevista a Carrero Blanco constituye una voluntaria y consciente asunción del papel de correa de transmisión después de que el periódico presentase varias alegaciones .,"['junta', 'concluido', 'entrevista', 'carrero', 'blanco', 'constituye', 'voluntaria', 'consciente', 'asuncion', 'papel', 'correa', 'transmision', 'despues', 'periodico', 'presentase', 'varias', 'alegaciones']",1
